MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
N-acetylglucosamine/N-acetylgalactosamine,3-hydroxyhexanoate,linoleate (18:2n6),sebacate (C10-DC),1-methylhistamine,N-acetyl-1-methylhistidine*,X - 23085,1-methylhistamine,arachidoyl ethanolamide (20:0)*,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,cytidine 2' or 3'-monophosphate (2' or 3'-CMP),thioproline,cysteine-glutathione disulfide,sedoheptulose-7-phosphate,1-methylhistamine,1-linoleoyl-GPG (18:2)*,dihomo-linoleoylcarnitine (C20:2)*,3-hydroxyoctanoate,3-hydroxyoctanoate,dihomo-linoleoylcarnitine (C20:2)*,1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,S-methylcysteine,glucose,2-aminoheptanoate,myristate (14:0),"1,2-dilinoleoyl-GPE (18:2/18:2)*",glucose
5-HETE,3-hydroxyisobutyrate,N-acetylneuraminate,X - 23026,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,arabinose,2-O-methylascorbic acid,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,1-methylhistamine,N6-carboxymethyllysine,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,deoxycarnitine,cystine,tetracosadienoylcarnitine (C24:2)*,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,oxalate (ethanedioate),5-HETE,X - 14837,glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*,ascorbic acid 2-sulfate,ribulose/xylulose,methylsuccinate,4-hydroxybutyrate (GHB),2'-AMP,glycerol 3-phosphate,"N,N,N-trimethyl-5-aminovalerate",4-hydroxybutyrate (GHB)
6-oxopiperidine-2-carboxylate,3-hydroxyoctanoate,tetracosadienoylcarnitine (C24:2)*,X - 22771,guanosine 3'-monophosphate (3'-GMP),N6-carboxymethyllysine,"N,N,N-trimethyl-5-aminovalerate",guanosine 3'-monophosphate (3'-GMP),palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,saccharopine,cysteine-glutathione disulfide,X - 24431,cytidine,alpha-ketoglutaramate*,guanosine 3'-monophosphate (3'-GMP),fructose,N1-methylinosine,ornithine,X - 21928,fructose,3-indoxyl sulfate,glycerophosphorylcholine (GPC),N6-succinyladenosine,gamma-glutamylglutamate,cytidine 2' or 3'-monophosphate (2' or 3'-CMP),argininate*,N6-succinyladenosine
glycerophosphoethanolamine,3-hydroxypalmitate,arachidoyl ethanolamide (20:0)*,dihomo-linoleoylcarnitine (C20:2)*,dimethylarginine (ADMA + SDMA),1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,fructosyllysine,dimethylarginine (ADMA + SDMA),guanosine 3'-monophosphate (3'-GMP),pseudouridine,saccharopine,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),cytidine 2' or 3'-monophosphate (2' or 3'-CMP),citrulline,dimethylarginine (ADMA + SDMA),gulonate*,X - 21928,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,N-acetylglutamine,X - 25948,5-HETE,3-hydroxyadipate,dihomo-linoleoylcarnitine (C20:2)*,threonine,glycylvaline,5-(galactosylhydroxy)-L-lysine,dihomo-linoleoylcarnitine (C20:2)*
methionine sulfone,3-hydroxystearate,1-methylhistamine,N-acetylglutamine,glutamate,"N,N,N-trimethyl-alanylproline betaine (TMAP)",N1-Methyl-2-pyridone-5-carboxamide,glutamate,dimethylarginine (ADMA + SDMA),erythronate*,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,linolenate (18:3n3 or 3n6),deoxycarnitine,gamma-glutamylglutamate,glutamate,arachidoyl ethanolamide (20:0)*,tetradecadienoate (14:2)*,tetracosadienoylcarnitine (C24:2)*,X - 25948,3-hydroxystearate,myristate (14:0),4-guanidinobutanoate,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,beta-hydroxyisovaleroylcarnitine,3-amino-2-piperidone,ornithine,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*
cystine,3-indoxyl sulfate,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,6-oxopiperidine-2-carboxylate,sedoheptulose-7-phosphate,dihydroxyacetone phosphate (DHAP),X - 16972,sedoheptulose-7-phosphate,glutamate,N-acetyl-aspartyl-glutamate (NAAG),X - 25948,X - 25244,dihomo-linoleoylcarnitine (C20:2)*,3-hydroxyoctanoate,sedoheptulose-7-phosphate,2'-O-methylcytidine,glycylvaline,5-(galactosylhydroxy)-L-lysine,ascorbic acid 2-sulfate,1-linoleoyl-GPE (18:2)*,X - 21891,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,tetracosadienoylcarnitine (C24:2)*,X - 14837,argininate*,methionine sulfone,tetracosadienoylcarnitine (C24:2)*
glutamate,3-methylhistidine,guanosine 3'-monophosphate (3'-GMP),1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,succinate,hippurate,X - 25856,succinate,sedoheptulose-7-phosphate,beta-citrylglutamate,pseudouridine,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,dihydroxyacetone phosphate (DHAP),deoxycarnitine,succinate,N1-methylinosine,N-acetylglucosamine 6-phosphate,arachidoyl ethanolamide (20:0)*,glucose,N1-methylinosine,1-linoleoyl-GPG (18:2)*,dimethylglycine,glutamate,2-aminoadipate,glucose,dihomo-linoleoylcarnitine (C20:2)*,glutamate
4-acetamidobutanoate,3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1),dimethylarginine (ADMA + SDMA),N1-methylinosine,X - 23038,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,spermine,beta-hydroxyisovaleroylcarnitine,X - 23038,4-acetamidobutanoate,sebacate (C10-DC),pyruvate,dimethylarginine (ADMA + SDMA),lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,X - 23038,beta-hydroxyisovaleroylcarnitine,arabinose,threonine,homocarnosine,N6-succinyladenosine,1-methylhistidine,dihydroxyacetone phosphate (DHAP),4-cholesten-3-one,5-HETE,S-methylcysteine sulfoxide,2'-O-methylcytidine,1-oleoyl-GPC (18:1)
N-acetylglutamine,15-HETE,glutamate,2'-deoxyguanosine,beta-hydroxyisovaleroylcarnitine,cytidine 2' or 3'-monophosphate (2' or 3'-CMP),phenol sulfate,homocarnosine,glucose,X - 23085,N-acetylglucosamine/N-acetylgalactosamine,spermidine,dimethylglycine,citrate,beta-hydroxyisovaleroylcarnitine,CMP,hydroxyproline,alpha-ketoglutaramate*,1-linoleoyl-GPG (18:2)*,1-methylhistidine,N-acetylglucosamine 6-phosphate,5-(galactosylhydroxy)-L-lysine,1-oleoyl-GPC (18:1),linolenate (18:3n3 or 3n6),glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*,nicotinamide ribonucleotide (NMN),3-hydroxyhexanoate
1-linoleoyl-GPE (18:2)*,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,X - 23038,guanidinoacetate,5-HETE,glycylvaline,tetradecadienoate (14:2)*,5-HETE,beta-hydroxyisovaleroylcarnitine,2-O-methylascorbic acid,succinate,cytidine,docosadienoylcarnitine (C22:2)*,mannonate*,5-HETE,1-methylhistidine,gamma-glutamylthreonine,dimethylarginine (ADMA + SDMA),citrulline,5-(galactosylhydroxy)-L-lysine,N1-methylinosine,X - 22771,X - 25948,tetracosadienoylcarnitine (C24:2)*,dihomo-linoleoylcarnitine (C20:2)*,N-acetylglucosamine 6-phosphate,X - 25948
X - 15161,4-cholesten-3-one,beta-hydroxyisovaleroylcarnitine,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),myo-inositol,3-amino-2-piperidone,glycylleucine,N-acetylglucosamine 6-phosphate,N1-methylinosine,"N,N,N-trimethyl-5-aminovalerate",X - 22810,methylsuccinate,erythronate*,N6-succinyladenosine,myo-inositol,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,linoleoyl ethanolamide,glutamate,ribonate,CMP,CMP,dihomo-linoleoylcarnitine (C20:2)*,arachidoyl ethanolamide (20:0)*,sedoheptulose-7-phosphate,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,X - 14837,arachidoyl ethanolamide (20:0)*
propionylcarnitine (C3),1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),5-HETE,inositol 1-phosphate (I1P),dihomo-linoleoylcarnitine (C20:2)*,X - 16972,2-hydroxyglutarate,N1-methylinosine,mannonate*,N1-Methyl-2-pyridone-5-carboxamide,linoleoyl ethanolamide,glycerol 3-phosphate,fructose,5-(galactosylhydroxy)-L-lysine,dihomo-linoleoylcarnitine (C20:2)*,4-guanidinobutanoate,inositol 1-phosphate (I1P),gamma-glutamylglutamate,phenylalanylglycine,4-guanidinobutanoate,glucose,2'-O-methylcytidine,S-methylcysteine sulfoxide,alpha-ketoglutaramate*,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,3-hydroxyoctanoate,4-cholesten-3-one
CoA-glutathione*,"1,2-dipalmitoyl-GPG (16:0/16:0)",myo-inositol,ribonate,X - 14837,myristate (14:0),1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),X - 14837,dihomo-linoleoylcarnitine (C20:2)*,X - 16972,heme,3-methylhistidine,fructosyllysine,dihomo-linoleoylcarnitine (C20:2)*,X - 14837,X - 22771,tetracosadienoylcarnitine (C24:2)*,X - 16972,S-methylcysteine,acetylcarnitine (C2),3-hydroxyadipate,6-oxopiperidine-2-carboxylate,5-(galactosylhydroxy)-L-lysine,4-cholesten-3-one,inositol 1-phosphate (I1P),1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,S-methylcysteine sulfoxide
lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,"1,5-anhydroglucitol (1,5-AG)",dihomo-linoleoylcarnitine (C20:2)*,N-acetylglucosamine 6-phosphate,cystine,glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*,1-arachidonoyl-GPE (20:4n6)*,cystine,X - 14837,X - 25856,glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*,cystine,gamma-aminobutyrate (GABA),"glycosyl ceramide (d18:2/25:1, d18:1/25:2)",cystine,3-hydroxyhexanoate,threonine,guanosine 3'-monophosphate (3'-GMP),X - 22162,2'-AMP,2'-O-methylcytidine,glutarylcarnitine (C5-DC),alpha-ketoglutaramate*,citrulline,ximenoylcarnitine (C26:1)*,cytidine,5-(galactosylhydroxy)-L-lysine
tetradecadienoate (14:2)*,1-arachidonoyl-GPE (20:4n6)*,X - 14837,3-indoxyl sulfate,docosadienoylcarnitine (C22:2)*,S-methylcysteine sulfoxide,pyroglutamine*,docosadienoylcarnitine (C22:2)*,cystine,spermine,beta-citrylglutamate,X - 14837,gamma-glutamylglutamate,4-hydroxybutyrate (GHB),docosadienoylcarnitine (C22:2)*,3-indoxyl sulfate,5'- GMP,succinate,CoA-glutathione*,threonine,succinate,gulonate*,3-hydroxystearate,dihomo-linoleoylcarnitine (C20:2)*,propionylcarnitine (C3),fructose,3-hydroxyadipate
1-methyl-5-imidazoleacetate,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,cystine,myristate (14:0),gamma-aminobutyrate (GABA),dihomo-linoleoylcarnitine (C20:2)*,X - 23026,gamma-aminobutyrate (GABA),docosadienoylcarnitine (C22:2)*,thiamin (Vitamin B1),1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,X - 22771,gamma-glutamylthreonine,gamma-glutamylthreonine,gamma-aminobutyrate (GABA),sedoheptulose-7-phosphate,linolenate (18:3n3 or 3n6),sedoheptulose-7-phosphate,ornithine,arachidoyl ethanolamide (20:0)*,CoA-glutathione*,3-indoxyl sulfate,nicotinamide ribonucleotide (NMN),3-hydroxyoctanoate,"ceramide (d16:1/24:1, d18:1/22:1)*",arachidoyl ethanolamide (20:0)*,alpha-ketoglutaramate*
threonine,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,docosadienoylcarnitine (C22:2)*,guanosine 3'-monophosphate (3'-GMP),5-(galactosylhydroxy)-L-lysine,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,argininate*,5-(galactosylhydroxy)-L-lysine,gamma-aminobutyrate (GABA),N-methylpipecolate,X - 10457,aspartate,glucose,1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,5-(galactosylhydroxy)-L-lysine,homocarnosine,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,arachidoyl ethanolamide (20:0)*,3-indoxyl sulfate,gulonate*,X - 25422,myristate (14:0),deoxycarnitine,2'-AMP,X - 22771,3-hydroxystearate
5'- GMP,1-linoleoyl-GPC (18:2),5-(galactosylhydroxy)-L-lysine,3-amino-2-piperidone,threonine,urate,N-acetyl-aspartyl-glutamate (NAAG),threonine,5-(galactosylhydroxy)-L-lysine,phenylalanylglycine,N-acetyl-1-methylhistidine*,dihydroxyacetone phosphate (DHAP),glutamate,guanosine 2'-monophosphate (2'-GMP)*,threonine,3-hydroxyisobutyrate,guanidinoacetate,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,guanosine 3'-monophosphate (3'-GMP),heme,hippurate,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,N1-methylinosine,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,X - 15161,ribulose/xylulose,nicotinamide ribonucleotide (NMN)
ascorbic acid 2-sulfate,1-linoleoyl-GPE (18:2)*,threonine,1-palmitoleoyl-GPC* (16:1)*,ribulose/xylulose,inositol 1-phosphate (I1P),erythronate*,ribulose/xylulose,threonine,"2,4-dihydroxybutyrate",arachidoyl ethanolamide (20:0)*,dimethylglycine,glutarylcarnitine (C5-DC),5-oxoproline,ribulose/xylulose,urate,CoA-glutathione*,glucose,dimethylarginine (ADMA + SDMA),orotate,3-hydroxystearate,oxalate (ethanedioate),2-hydroxyglutarate,mannonate*,N-acetylglucosamine/N-acetylgalactosamine,3-hydroxyadipate,myristate (14:0)
X - 23026,1-linoleoyl-GPG (18:2)*,ribulose/xylulose,3-hydroxystearate,X - 23593,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),methionine sulfone,X - 23593,ribulose/xylulose,1-methyl-5-imidazoleacetate,X - 16972,4-guanidinobutanoate,glycerol 3-phosphate,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,X - 23593,CoA-glutathione*,N-acetyl-aspartyl-glutamate (NAAG),beta-hydroxyisovaleroylcarnitine,X - 22771,X - 14837,1-linoleoyl-GPE (18:2)*,glutamate,dimethylglycine,citrate,1-linoleoyl-GPG (18:2)*,CoA-glutathione*,N1-methylinosine
4-cholesten-3-one,1-methyl-5-imidazoleacetate,X - 23593,gamma-glutamylthreonine,4-hydroxybutyrate (GHB),propionylcarnitine (C3),1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),4-hydroxybutyrate (GHB),X - 23593,X - 23639,X - 23085,2'-O-methylcytidine,glycerophosphoethanolamine,arachidoyl ethanolamide (20:0)*,4-hydroxybutyrate (GHB),acetylcarnitine (C2),arachidoyl ethanolamide (20:0)*,mannonate*,beta-hydroxyisovaleroylcarnitine,2'-O-methylcytidine,3-hydroxyisobutyrate,1-linoleoyl-GPG (18:2)*,3-hydroxyisobutyrate,N6-succinyladenosine,X - 23085,X - 21928,2-hydroxyglutarate
2-O-methylascorbic acid,1-methyl-5-imidazolelactate,4-hydroxybutyrate (GHB),acetylcarnitine (C2),heme,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,N-acetyl-1-methylhistidine*,heme,4-hydroxybutyrate (GHB),X - 25244,15-HETE,gulonate*,glycerophosphorylcholine (GPC),cytidine,heme,X - 25948,2'-AMP,3-hydroxyhexanoate,5-HETE,X - 22771,nicotinamide ribonucleotide (NMN),1-oleoyl-GPC (18:1),3-hydroxyhexanoate,5-(galactosylhydroxy)-L-lysine,urate,oxalate (ethanedioate),dimethylglycine
acetylcarnitine (C2),1-methyladenosine,heme,linolenate (18:3n3 or 3n6),citrate,"ceramide (d16:1/24:1, d18:1/22:1)*",cysteine-glutathione disulfide,citrate,heme,spermidine,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),glutarylcarnitine (C5-DC),"glycosyl ceramide (d18:2/25:1, d18:1/25:2)",X - 23038,citrate,3-hydroxystearate,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,5-HETE,cystine,X - 21928,glutarylcarnitine (C5-DC),2'-AMP,3-indoxyl sulfate,"glycosyl ceramide (d18:2/25:1, d18:1/25:2)",6-oxopiperidine-2-carboxylate,linolenate (18:3n3 or 3n6),3-hydroxyisobutyrate
N-acetyl-1-methylhistidine*,1-methylhistamine,citrate,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,arabonate/xylonate,2'-AMP,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,arabonate/xylonate,citrate,thioproline,6-oxopiperidine-2-carboxylate,4-acetamidobutanoate,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,glycylleucine,arabonate/xylonate,3-hydroxyadipate,guanosine 3'-monophosphate (3'-GMP),cytidine,ribulose/xylulose,gulonate*,gamma-glutamylthreonine,acetylcarnitine (C2),glycylleucine,4-hydroxybutyrate (GHB),pyroglutamine*,alpha-ketoglutaramate*,sedoheptulose-7-phosphate
X - 25109,1-methylhistidine,arabonate/xylonate,homocarnosine,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,X - 15161,"1,2-dilinoleoyl-GPE (18:2/18:2)*",lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,arabonate/xylonate,homocitrulline,4-guanidinobutanoate,X - 25422,glycosyl-N-stearoyl-sphingadienine (d18:2/18:0)*,glucose,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,ornithine,myristate (14:0),N1-methylinosine,guanidinoacetate,urate,lignoceroylcarnitine (C24)*,myristate (14:0),cytidine,gamma-glutamylthreonine,tetracosadienoylcarnitine (C24:2)*,4-guanidinobutanoate,3-indoxyl sulfate
trigonelline (N'-methylnicotinate),1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,"glycosyl ceramide (d18:2/25:1, d18:1/25:2)",oxalate (ethanedioate),N-acetylglucosamine/N-acetylgalactosamine,3-methylhistidine,oxalate (ethanedioate),lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),dihomo-linoleoylcarnitine (C20:2)*,glycerophosphorylcholine (GPC),glycosyl-N-stearoyl-sphingosine (d18:1/18:0),nicotinamide ribonucleotide (NMN),oxalate (ethanedioate),X - 21928,dimethylarginine (ADMA + SDMA),glycylleucine,glutarylcarnitine (C5-DC),alpha-ketoglutaramate*,sedoheptulose-7-phosphate,lignoceroylcarnitine (C24)*,sedoheptulose-7-phosphate,1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,cytidine,glutarylcarnitine (C5-DC),glycylleucine
phenol sulfate,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,oxalate (ethanedioate),X - 16972,1-oleoyl-GPC (18:1),2-aminoadipate,"1,5-anhydroglucitol (1,5-AG)",1-oleoyl-GPC (18:1),oxalate (ethanedioate),2-methylserine,4-acetamidobutanoate,2'-AMP,glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)*,X - 21891,1-oleoyl-GPC (18:1),3-hydroxyoctanoate,S-methylcysteine,linoleoyl ethanolamide,urate,3-hydroxyadipate,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,cytidine,5-HETE,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,alpha-ketoglutaramate*,1-oleoyl-GPC (18:1),cytidine
pseudouridine,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,1-oleoyl-GPC (18:1),myo-inositol,acetylcarnitine (C2),X - 23085,"5,6-dihydrouridine",acetylcarnitine (C2),1-oleoyl-GPC (18:1),methionine sulfone,docosadienoylcarnitine (C22:2)*,S-methylcysteine,glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*,fructose,acetylcarnitine (C2),glutamate,4-guanidinobutanoate,glycerol 3-phosphate,2'-deoxyguanosine,glycylleucine,3-hydroxyoctanoate,heme,threonine,cytidine,X - 21891,glycerol 3-phosphate,5-HETE
fructose,1-oleoyl-GPC (18:1),acetylcarnitine (C2),X - 15161,urate,behenoyl dihydrosphingomyelin (d18:0/22:0)*,"2,4-dihydroxybutyrate",urate,acetylcarnitine (C2),"1,5-anhydroglucitol (1,5-AG)",2-hydroxyglutarate,guanidinoacetate,glycylleucine,lignoceroylcarnitine (C24)*,urate,glycylleucine,glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*,dihomo-linoleoylcarnitine (C20:2)*,"1,2-dipalmitoyl-GPG (16:0/16:0)",glycerol 3-phosphate,homocarnosine,fructose,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,arachidoyl ethanolamide (20:0)*,sebacate (C10-DC),1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,threonine
5-oxoproline,1-palmitoleoyl-GPC* (16:1)*,urate,"N,N,N-trimethyl-alanylproline betaine (TMAP)",fructose,X - 25422,N-methylpipecolate,fructose,urate,1-palmitoleoyl-GPC* (16:1)*,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,2-aminoadipate,glycylvaline,oxalate (ethanedioate),fructose,glucose,1-linoleoyl-GPE (18:2)*,2-hydroxyglutarate,sebacate (C10-DC),glutamate,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,propionylcarnitine (C3),glycerophosphoethanolamine,N1-methylinosine,X - 22162,X - 21891,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*
palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,fructose,X - 23171,3-indoxyl sulfate,6-oxopiperidine-2-carboxylate,N-carbamoylglutamate,3-indoxyl sulfate,fructose,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,5-HETE,betaine,guanidinoacetate,1-oleoyl-GPC (18:1),3-indoxyl sulfate,myristate (14:0),glutamate,1-methylhistidine,X - 22810,2-hydroxyglutarate,alpha-ketoglutaramate*,glycerophosphoethanolamine,6-oxopiperidine-2-carboxylate,glucose,arachidoyl ethanolamide (20:0)*,lignoceroylcarnitine (C24)*,glycerophosphoethanolamine
arabinose,1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,3-indoxyl sulfate,orotidine,mannonate*,leucylglycine,X - 25109,mannonate*,3-indoxyl sulfate,N-acetyl-1-methylhistidine*,methionine sulfone,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,guanosine 2'-monophosphate (2'-GMP)*,X - 22162,mannonate*,heme,homocarnosine,dihydroxyacetone phosphate (DHAP),X - 15161,homocarnosine,linolenate (18:3n3 or 3n6),3-hydroxyoctanoate,X - 21891,nicotinamide ribonucleotide (NMN),pyruvate,6-oxopiperidine-2-carboxylate,6-oxopiperidine-2-carboxylate
X - 23593,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),mannonate*,N6-carboxymethyllysine,N1-methylinosine,cytidine,thiamin (Vitamin B1),myo-inositol,5-HETE,cysteine-glutathione disulfide,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),dihomo-linoleoylcarnitine (C20:2)*,guanosine 3'-monophosphate (3'-GMP),1-methylhistamine,N1-methylinosine,2-hydroxyglutarate,1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,S-methylcysteine sulfoxide,3-hydroxyhexanoate,CoA-glutathione*,beta-hydroxyisovaleroylcarnitine,X - 15161,N-acetylglucosamine 6-phosphate,X - 21891,beta-hydroxyisovaleroylcarnitine,urate,X - 21891
glycylleucine,4-acetamidobutanoate,N1-methylinosine,sedoheptulose-7-phosphate,N-acetylglucosamine 6-phosphate,1-oleoyl-GPC (18:1),3-amino-2-piperidone,glucose,ascorbic acid 2-sulfate,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,inositol 1-phosphate (I1P),2-aminoheptanoate,gulonate*,docosadienoylcarnitine (C22:2)*,N-acetylglucosamine 6-phosphate,linoleoyl ethanolamide,glycerol 3-phosphate,4-hydroxybutyrate (GHB),alpha-ketoglutaramate*,myristate (14:0),glutamate,2-aminoadipate,heme,fructose,gulonate*,acetylcarnitine (C2),N-acetylglucosamine 6-phosphate
3-hydroxyisobutyrate,4-guanidinobutanoate,N-acetylglucosamine 6-phosphate,dimethylglycine,gamma-glutamylthreonine,X - 21891,2'-deoxyinosine,5-oxoproline,gamma-glutamylthreonine,"1,2-dilinoleoyl-GPE (18:2/18:2)*",1-linoleoyl-GPG (18:2)*,2-hydroxyglutarate,heme,pyruvate,gamma-glutamylthreonine,ascorbic acid 2-sulfate,6-oxopiperidine-2-carboxylate,docosadienoylcarnitine (C22:2)*,orotidine,methylsuccinate,4-guanidinobutanoate,X - 21928,methylsuccinate,lignoceroylcarnitine (C24)*,X - 24431,hydroxyproline,heme
gamma-glutamylthreonine,X - 25948,gamma-glutamylthreonine,3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1),5-oxoproline,sebacate (C10-DC),glycylvaline,ascorbic acid 2-sulfate,glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)*,3-methylhistidine,gamma-glutamylthreonine,X - 25856,hippurate,3-indoxyl sulfate,5-oxoproline,nicotinamide ribonucleotide (NMN),"1,2-dipalmitoyl-GPG (16:0/16:0)",myristate (14:0),mannonate*,S-methylcysteine sulfoxide,X - 22771,threonine,phenylalanylglycine,oxalate (ethanedioate),glutarylcarnitine (C5-DC),beta-hydroxyisovaleroylcarnitine,methylsuccinate
"2,4-dihydroxybutyrate",S-methylcysteine,5-oxoproline,glycosyl-N-stearoyl-sphingadienine (d18:2/18:0)*,inositol 1-phosphate (I1P),X - 22162,hydroxyproline,nicotinamide ribonucleotide (NMN),nicotinamide ribonucleotide (NMN),"N,N,N-trimethyl-alanylproline betaine (TMAP)",X - 25856,X - 16972,homocarnosine,myristate (14:0),inositol 1-phosphate (I1P),glycerol 3-phosphate,glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)*,cystine,3-indoxyl sulfate,nicotinamide ribonucleotide (NMN),acetylcarnitine (C2),dimethylarginine (ADMA + SDMA),dihydroxyacetone phosphate (DHAP),X - 22162,cystine,propionylcarnitine (C3),phenylalanylglycine
palmitoyl dihydrosphingomyelin (d18:0/16:0)*,X - 10457,inositol 1-phosphate (I1P),X - 21891,3-hydroxypalmitate,arachidoyl ethanolamide (20:0)*,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,3-hydroxypalmitate,inositol 1-phosphate (I1P),"5,6-dihydrouridine",1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,N1-Methyl-2-pyridone-5-carboxamide,homocitrulline,N1-methylinosine,3-hydroxypalmitate,orotate,N1-Methyl-2-pyridone-5-carboxamide,fructose,N-acetylglucosamine 6-phosphate,linoleoyl ethanolamide,heme,orotate,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,1-oleoyl-GPC (18:1),nicotinamide ribonucleotide (NMN),gamma-glutamylthreonine,dihydroxyacetone phosphate (DHAP)
